"","subID","gender","age","handedness","english","compType","VisualWM","rtUnder500","rtOver10000","DigitSpan","reloaded","Vocabulary","DigitSymbolCoding"
"4942","36-23465","M",25,"right",1,"laptop",37,0,0,8,1,16,60
"4943","36-23468","F",26,"right",1,"laptop",35,0,0,7,1,15,54
"4944","36-23470","M",18,"left",0,"laptop",35,0,0,5,1,5,41
"4945","36-23471","F",48,"right",1,"laptop",34,0,0,5,1,15,43
"4946","36-23474","M",40,"right",0,"desktop",34,0,0,7,1,16,34
"4947","36-23478","M",17,"right",1,"desktop",39,0,0,7,1,17,43
"4948","36-23479","M",17,"right",0,"laptop",34,0,0,5,1,4,50
"4949","36-23487","M",27,"right",1,"desktop",36,0,0,8,1,12,61
"4950","36-23491","F",32,"right",1,"laptop",38,0,0,11,1,8,53
"4951","36-23495","F",20,"right",1,"desktop",28,0,0,5,1,8,44
"4952","36-23496","M",14,"right",1,"desktop",33,0,0,7,1,12,41
"4953","36-235","M",17,"right",1,"laptop",34,0,1,6,1,8,47
"4954","36-23504","M",31,"right",1,"laptop",33,0,0,7,1,13,47
"4955","36-23506","F",62,"right",1,"laptop",33,0,0,5,1,16,46
"4956","36-23510","F",27,"right",1,"laptop",37,0,0,6,1,5,41
"4957","36-23515","M",24,"left",0,"laptop",36,0,0,6,1,6,57
"4958","36-23516","F",55,"right",1,"laptop",33,0,0,6,1,12,41
"4959","36-23517","F",49,"right",1,"laptop",33,0,0,6,1,14,42
"4960","36-23519","F",23,"right",1,"laptop",36,0,0,7,1,4,62
"4961","36-23520","F",29,"right",1,"laptop",39,0,0,4,1,14,48
"4962","36-23521","F",38,"right",1,"laptop",31,0,0,7,1,18,50
"4963","36-23524","M",27,"right",0,"desktop",30,0,0,8,1,11,43
"4964","36-23526","F",17,"right",1,"laptop",32,0,1,4,1,9,39
"4965","36-23527","F",29,"right",1,"desktop",36,0,0,6,1,15,45
"4966","36-23528","F",12,"right",1,"laptop",33,0,0,7,1,6,37
"4967","36-2353","F",23,"right",0,"desktop",33,0,0,7,1,10,43
"4968","36-23530","F",16,"right",1,"desktop",42,0,0,7,1,13,40
"4969","36-23542","F",63,"left",0,"laptop",30,0,0,7,1,12,30
"4970","36-23544","F",17,"right",1,"desktop",36,0,0,5,1,9,42
"4971","36-23547","F",27,"both",1,"laptop",39,0,0,6,1,12,55
"4972","36-23548","F",47,"right",1,"desktop",34,0,0,7,1,14,48
"4973","36-23551","M",53,"right",1,"desktop",39,0,0,6,1,16,45
"4974","36-23553","F",53,"right",1,"desktop",37,0,0,7,1,12,44
"4975","36-23554","M",23,"right",1,"laptop",38,0,0,9,1,13,58
"4976","36-23555","F",22,"right",1,"laptop",32,0,0,5,1,6,46
"4977","36-23556","F",39,"right",1,"laptop",28,0,0,5,1,16,40
"4978","36-23566","F",45,"right",1,"laptop",40,0,0,10,1,12,55
"4979","36-23567","F",17,"right",1,"laptop",36,0,0,5,1,7,48
"4980","36-23572","F",19,"right",1,"desktop",38,0,0,8,1,10,48
"4981","36-23575","M",30,"right",0,"desktop",30,0,0,8,1,5,45
"4982","36-23576","M",19,"right",1,"laptop",39,0,0,7,1,10,47
"4983","36-23577","F",28,"right",1,"desktop",32,0,1,7,1,20,50
"4984","36-23578","F",58,"right",1,"desktop",38,0,0,8,1,16,64
"4985","36-2358","M",17,"right",0,"desktop",32,0,0,5,1,5,40
"4986","36-23585","M",24,"right",1,"laptop",39,0,0,8,1,10,61
"4987","36-23588","F",50,"right",1,"desktop",36,0,0,7,1,11,38
"4988","36-2359","F",25,"right",0,"laptop",40,0,0,6,1,11,58
"4989","36-23590","M",27,"right",0,"laptop",34,0,0,7,1,2,45
"4990","36-23592","F",29,"right",1,"laptop",37,0,0,5,1,8,56
"4991","36-23594","F",44,"right",1,"desktop",30,0,0,8,1,19,56
"4992","36-23595","M",27,"left",0,"laptop",32,0,0,1,1,5,62
"4993","36-23599","M",43,"right",1,"laptop",33,0,0,4,1,11,38
"4994","36-23600","F",16,"right",0,"laptop",37,0,0,5,1,7,44
"4995","36-23607","F",65,"right",1,"laptop",31,1,0,4,1,20,31
"4996","36-23609","F",22,"right",0,"laptop",33,0,0,8,1,9,61
"4997","36-23620","M",18,"right",1,"laptop",30,1,0,5,1,11,46
"4998","36-23626","F",43,"left",1,"desktop",31,3,0,3,1,11,41
"4999","36-23630","F",38,"right",0,"laptop",23,16,0,3,1,7,33
"5000","36-23631","F",44,"right",1,"laptop",33,0,0,7,1,19,53
"5001","36-23632","F",51,"right",1,"desktop",30,0,0,6,1,10,39
"5002","36-23633","M",18,"right",1,"laptop",33,0,0,7,1,11,46
"5003","36-23637","M",31,"right",1,"laptop",34,0,0,4,1,7,42
"5004","36-23643","F",21,"right",1,"laptop",29,0,0,7,1,9,52
"5005","36-23644","F",18,"right",1,"desktop",36,0,0,7,1,12,52
"5006","36-23645","F",16,"right",1,"desktop",34,0,1,6,1,8,41
"5007","36-23647","M",21,"right",0,"desktop",35,3,0,8,1,4,45
"5008","36-23648","F",19,"right",1,"desktop",36,0,0,7,1,14,47
"5009","36-2365","F",15,"right",0,"laptop",28,1,0,5,1,7,40
"5010","36-23657","F",25,"right",0,"laptop",34,0,0,7,1,14,50
"5011","36-23658","F",21,"right",1,"desktop",41,0,0,7,1,9,85
"5012","36-23662","M",34,"right",1,"laptop",33,6,0,6,1,17,50
"5013","36-23668","F",20,"right",0,"laptop",35,0,0,8,1,10,57
"5014","36-2367","F",21,"right",1,"desktop",39,0,0,6,1,12,74
"5015","36-23670","F",47,"left",1,"laptop",34,0,0,9,1,14,46
"5016","36-23675","M",16,"right",1,"desktop",24,0,0,6,1,13,50
"5017","36-23677","F",17,"right",1,"desktop",32,0,0,2,1,13,63
"5018","36-2368","F",17,"right",1,"laptop",28,0,0,5,1,13,43
"5019","36-23682","F",16,"right",1,"desktop",33,0,0,5,1,8,45
"5020","36-23683","F",18,"right",1,"desktop",38,0,0,6,1,12,59
"5021","36-23697","F",17,"right",0,"desktop",22,1,1,5,1,5,47
"5022","36-23698","M",38,"right",1,"desktop",31,0,0,8,1,18,46
"5023","36-2370","F",22,"right",1,"laptop",35,0,0,5,1,9,51
"5024","36-23700","F",16,"right",1,"laptop",33,0,0,7,1,8,46
"5025","36-23701","M",23,"left",1,"desktop",32,0,0,7,1,10,51
"5026","36-23702","F",27,"right",0,"laptop",28,0,0,7,1,10,35
"5027","36-23703","M",57,"right",1,"desktop",38,0,0,3,1,19,41
"5028","36-2371","F",13,"left",1,"desktop",31,0,1,3,1,9,46
"5029","36-23711","F",20,"both",1,"laptop",33,0,0,5,1,14,44
"5030","36-23717","F",21,"left",0,"laptop",32,0,0,2,1,4,41
"5031","36-23718","M",16,"right",1,"desktop",34,0,0,5,1,8,37
"5032","36-23719","M",21,"right",0,"laptop",38,0,0,5,1,10,60
"5033","36-23725","F",24,"right",0,"desktop",34,0,0,7,1,8,45
"5034","36-23729","F",25,"right",0,"laptop",40,0,0,8,1,10,55
"5035","36-2373","F",32,"right",1,"desktop",35,0,0,7,1,14,64
"5036","36-2374","M",43,"right",1,"desktop",29,0,0,7,1,18,33
"5037","36-23743","M",48,"right",1,"desktop",36,0,0,7,1,20,34
"5038","36-23748","M",53,"left",1,"desktop",36,0,0,6,1,19,44
"5039","36-2375","F",23,"right",1,"desktop",28,1,0,8,1,6,38
"5040","36-23750","F",30,"right",1,"desktop",32,0,0,6,1,18,59
"5041","36-23753","F",33,"right",1,"laptop",38,0,0,10,1,12,47
"5042","36-23756","F",42,"right",1,"desktop",33,0,0,5,1,13,41
"5043","36-23757","M",29,"right",0,"desktop",31,0,0,9,1,6,38
"5044","36-23759","F",12,"right",1,"desktop",37,0,0,7,1,8,50
"5045","36-23762","M",40,"right",0,"desktop",35,0,0,7,1,11,39
"5046","36-23763","M",19,"right",1,"desktop",27,1,0,4,1,12,42
"5047","36-23765","F",48,"right",1,"desktop",34,0,0,6,1,20,45
"5048","36-23767","F",33,"right",1,"desktop",30,0,0,8,1,14,46
"5049","36-23769","M",27,"right",1,"laptop",38,0,0,7,1,11,60
"5050","36-23773","F",21,"right",1,"laptop",34,0,0,5,1,17,47
"5051","36-23775","F",25,"right",1,"laptop",37,0,0,11,1,15,39
"5052","36-23776","F",17,"right",1,"desktop",39,0,0,7,1,13,60
"5053","36-23779","M",22,"right",0,"desktop",36,0,0,5,1,12,53
"5054","36-23780","F",53,"right",1,"desktop",28,0,0,5,1,16,29
"5055","36-23781","F",39,"left",1,"laptop",36,0,0,5,1,7,41
"5056","36-23783","F",26,"right",1,"laptop",36,0,0,8,1,18,47
"5057","36-23784","F",15,"right",1,"desktop",34,0,0,2,1,13,40
"5058","36-23786","F",17,"right",0,"laptop",33,0,0,7,1,9,45
"5059","36-23791","M",17,"right",1,"laptop",29,0,0,6,1,9,41
"5060","36-23795","F",57,"right",1,"desktop",35,0,0,6,1,19,44
"5061","36-23796","M",34,"right",1,"laptop",39,0,0,8,1,15,55
"5062","36-23799","F",17,"right",1,"desktop",37,0,0,7,1,11,51
"5063","36-23805","F",20,"right",1,"laptop",26,0,0,6,1,12,57
"5064","36-23807","M",52,"right",0,"desktop",34,0,0,6,1,14,40
"5065","36-23817","M",23,"right",1,"desktop",32,0,0,8,1,6,46
"5066","36-23818","F",30,"right",1,"laptop",34,0,0,9,1,11,67
"5067","36-23819","F",31,"right",1,"laptop",38,0,0,9,1,11,50
"5068","36-2382","F",22,"right",1,"desktop",39,0,0,6,1,8,49
"5069","36-23820","F",22,"right",1,"laptop",35,0,0,10,1,13,56
"5070","36-23824","M",16,"right",0,"laptop",32,0,0,5,1,6,43
"5071","36-23829","M",17,"right",1,"desktop",35,0,0,6,1,11,49
"5072","36-23832","M",37,"left",1,"desktop",29,0,0,11,1,15,58
"5073","36-23836","F",62,"right",1,"desktop",29,0,0,3,1,18,36
"5074","36-23838","F",34,"left",0,"desktop",40,0,0,5,1,7,51
"5075","36-2384","M",17,"right",1,"laptop",38,0,0,7,1,18,64
"5076","36-23842","F",31,"right",1,"laptop",35,0,0,5,1,11,51
"5077","36-23845","F",16,"right",1,"laptop",33,0,0,7,1,13,44
"5078","36-23848","F",14,"right",1,"laptop",31,1,0,7,1,6,54
"5079","36-23849","M",19,"right",1,"laptop",30,0,0,7,1,13,53
"5080","36-23850","M",28,"left",1,"laptop",35,0,0,8,1,12,50
"5081","36-23853","X",110,"right",0,"desktop",26,0,0,5,1,15,41
"5082","36-23854","F",25,"left",1,"desktop",35,0,0,10,1,10,46
"5083","36-23855","M",26,"right",0,"desktop",36,0,0,10,1,15,85
"5084","36-2386","F",16,"right",1,"desktop",29,0,0,8,1,11,50
"5085","36-23860","F",42,"right",1,"desktop",35,0,0,4,1,14,48
"5086","36-23862","F",54,"right",1,"desktop",34,0,0,8,1,15,38
"5087","36-23863","F",21,"right",1,"desktop",36,0,0,2,1,6,45
"5088","36-23864","F",49,"right",1,"desktop",37,0,0,8,1,16,44
"5089","36-23867","F",17,"right",1,"desktop",30,1,0,6,1,10,52
"5090","36-23868","M",20,"right",1,"desktop",32,0,0,6,1,7,52
"5091","36-23869","F",27,"right",1,"laptop",32,0,0,7,1,19,73
"5092","36-23871","F",17,"right",1,"desktop",32,0,0,7,1,5,34
"5093","36-23872","F",18,"right",0,"laptop",39,0,0,5,1,6,43
"5094","36-23875","F",18,"right",1,"laptop",34,0,0,7,1,7,47
"5095","36-23881","F",13,"right",1,"desktop",36,0,0,5,1,11,18
"5096","36-23885","F",33,"right",1,"laptop",35,0,0,9,1,15,53
"5097","36-23889","F",18,"right",0,"desktop",33,0,0,5,1,8,55
"5098","36-23890","F",22,"right",1,"laptop",37,0,0,9,1,13,68
"5099","36-23892","M",64,"right",1,"desktop",31,0,0,6,1,16,39
"5100","36-23894","M",18,"left",1,"desktop",28,0,0,5,1,10,51
"5101","36-23898","M",23,"right",1,"desktop",22,0,0,4,1,7,31
"5102","36-23902","F",17,"right",1,"laptop",37,0,0,9,1,11,61
"5103","36-23912","F",20,"right",1,"laptop",31,0,0,5,1,18,55
"5104","36-23918","F",27,"right",1,"desktop",25,0,0,5,1,14,31
"5105","36-23919","F",16,"right",1,"desktop",30,0,0,7,1,17,53
"5106","36-2392","M",29,"right",0,"desktop",39,0,0,6,1,10,51
"5107","36-23921","F",52,"right",1,"desktop",28,0,0,5,1,14,48
"5108","36-23923","M",28,"right",1,"desktop",39,0,0,7,1,14,54
"5109","36-2393","M",22,"right",0,"desktop",36,0,0,9,1,12,52
"5110","36-23942","F",34,"right",1,"laptop",38,0,0,7,1,10,60
"5111","36-23950","F",17,"right",0,"laptop",37,0,0,6,1,4,55
"5112","36-23954","F",18,"right",1,"desktop",28,0,0,7,1,5,46
"5113","36-23955","F",34,"right",0,"laptop",38,0,0,2,1,13,50
"5114","36-23966","M",18,"right",1,"desktop",34,0,0,6,1,9,87
"5115","36-23968","F",13,"right",1,"laptop",35,0,2,7,1,11,35
"5116","36-23974","F",13,"right",1,"desktop",34,0,0,7,1,11,43
"5117","36-23983","F",53,"right",1,"desktop",31,0,0,5,1,14,49
"5118","36-23984","F",56,"right",1,"laptop",37,0,0,7,1,19,37
"5119","36-23986","F",20,"right",0,"laptop",34,0,0,5,1,9,49
"5120","36-23987","M",23,"left",1,"desktop",31,0,0,6,1,15,39
"5121","36-23990","F",27,"right",1,"laptop",37,0,0,8,1,14,43
"5122","36-23991","F",27,"right",1,"laptop",34,0,0,6,1,7,51
"5123","36-23995","F",15,"right",1,"desktop",27,0,0,4,1,12,53
"5124","36-23997","M",68,"left",1,"desktop",28,0,0,7,1,15,27
"5125","36-24","F",13,"right",1,"desktop",31,0,0,8,1,12,52
"5126","36-24000","F",35,"right",1,"desktop",39,0,0,8,1,15,52
"5127","36-24001","F",29,"right",1,"laptop",34,0,0,9,1,18,67
"5128","36-24003","F",24,"right",1,"laptop",36,0,0,7,1,18,77
"5129","36-24004","F",16,"both",0,"desktop",31,0,0,5,1,7,35
"5130","36-24005","M",35,"right",1,"desktop",33,0,0,6,1,17,48
"5131","36-24009","F",24,"right",1,"desktop",39,0,0,8,1,14,53
"5132","36-24010","M",18,"right",1,"laptop",29,0,0,5,1,12,78
"5133","36-24012","M",24,"right",0,"desktop",35,0,0,9,1,5,51
"5134","36-2402","F",29,"right",1,"desktop",39,0,0,8,1,15,47
"5135","36-24024","M",30,"right",1,"desktop",37,0,0,5,1,6,43
"5136","36-24027","F",43,"right",1,"laptop",36,0,0,7,1,14,46
"5137","36-24036","F",51,"right",1,"laptop",26,9,0,6,1,15,30
"5138","36-2404","M",24,"right",1,"desktop",32,0,0,7,1,12,48
"5139","36-24044","F",24,"right",0,"desktop",37,0,0,6,1,9,44
"5140","36-24045","M",36,"right",0,"laptop",38,0,0,7,1,8,38
"5141","36-24047","F",19,"right",1,"laptop",37,0,0,11,1,10,50
"5142","36-24050","F",34,"right",0,"laptop",38,0,0,7,1,15,46
"5143","36-24051","F",56,"right",1,"desktop",28,0,0,7,1,19,64
"5144","36-24053","F",16,"right",0,"laptop",24,0,0,4,1,8,31
"5145","36-2406","M",20,"right",1,"desktop",31,0,0,9,1,12,67
"5146","36-24062","M",30,"left",0,"laptop",38,0,0,6,1,5,54
"5147","36-24063","F",64,"right",1,"desktop",32,0,0,7,1,20,43
"5148","36-24066","F",14,"right",1,"desktop",36,0,0,5,1,8,42
"5149","36-24069","F",38,"right",1,"laptop",29,0,0,8,1,15,40
"5150","36-24070","F",20,"right",0,"laptop",35,1,0,5,1,12,42
"5151","36-24074","M",58,"left",1,"laptop",35,0,0,7,1,19,42
"5152","36-24079","F",26,"right",0,"laptop",30,1,0,4,1,10,41
"5153","36-24086","M",17,"right",1,"desktop",37,0,0,4,1,6,52
"5154","36-24087","M",17,"right",1,"laptop",31,0,0,5,1,9,85
"5155","36-2409","F",23,"right",0,"desktop",37,0,0,6,1,12,82
"5156","36-24090","F",34,"right",1,"desktop",29,0,0,5,1,14,42
"5157","36-24091","M",24,"right",1,"laptop",38,0,0,7,1,18,54
"5158","36-24092","M",39,"right",0,"laptop",36,0,1,4,1,2,36
"5159","36-24093","F",33,"right",0,"laptop",37,0,0,6,1,9,60
"5160","36-24102","M",17,"right",1,"laptop",28,0,0,7,1,9,39
"5161","36-24104","F",37,"right",1,"desktop",27,0,0,6,1,15,50
"5162","36-24119","M",60,"right",1,"laptop",37,0,0,6,1,17,39
"5163","36-24120","M",24,"right",1,"laptop",33,0,0,5,1,12,52
"5164","36-24124","F",59,"right",1,"laptop",32,0,0,2,1,17,46
"5165","36-24126","F",21,"right",0,"laptop",39,0,0,7,1,6,49
"5166","36-24127","F",24,"right",1,"laptop",42,0,0,9,1,8,51
"5167","36-24129","F",55,"right",1,"desktop",31,0,0,5,1,18,41
"5168","36-24130","F",19,"right",0,"laptop",33,0,0,8,1,9,38
"5169","36-24133","F",47,"right",1,"laptop",36,0,0,7,1,13,39
"5170","36-24134","M",25,"left",1,"desktop",31,0,0,7,1,9,52
"5171","36-24136","M",20,"right",1,"desktop",27,20,1,7,1,13,42
"5172","36-24137","F",39,"left",1,"desktop",33,0,0,8,1,8,36
"5173","36-24139","M",21,"left",1,"laptop",37,0,0,7,1,10,59
"5174","36-24144","F",16,"right",1,"laptop",35,0,0,5,1,15,59
"5175","36-24146","M",38,"right",1,"desktop",34,0,0,7,1,15,48
"5176","36-24149","F",50,"right",1,"desktop",31,0,0,5,1,8,41
"5177","36-24151","F",32,"right",1,"laptop",32,0,0,7,1,17,56
"5178","36-24155","F",31,"right",1,"laptop",38,0,0,7,1,17,62
"5179","36-24156","M",28,"right",0,"desktop",35,0,0,4,1,15,47
"5180","36-24172","F",30,"right",0,"laptop",37,0,0,8,1,16,62
"5181","36-24174","F",51,"left",1,"desktop",33,0,0,7,1,13,55
"5182","36-24176","F",17,"left",1,"laptop",38,0,0,9,1,11,52
"5183","36-24177","F",22,"right",1,"desktop",38,0,0,2,1,7,49
"5184","36-24178","M",73,"left",1,"desktop",31,1,0,7,1,14,24
"5185","36-24181","M",25,"right",0,"laptop",34,0,0,6,1,7,49
"5186","36-24182","M",13,"right",0,"laptop",35,0,0,7,1,7,39
"5187","36-24187","M",28,"right",0,"laptop",37,0,0,8,1,19,56
"5188","36-2419","M",57,"right",1,"desktop",31,0,0,4,1,14,31
"5189","36-24191","F",28,"right",1,"laptop",34,0,0,8,1,19,54
"5190","36-24192","F",45,"right",1,"desktop",36,0,0,7,1,19,47
"5191","36-24193","M",33,"right",0,"desktop",36,0,0,7,1,4,43
"5192","36-24194","F",21,"right",1,"laptop",39,0,0,9,1,9,58
"5193","36-24195","F",44,"right",0,"desktop",30,0,0,5,1,15,34
"5194","36-24197","F",25,"right",0,"laptop",34,0,0,5,1,10,45
"5195","36-24198","F",31,"right",1,"laptop",30,0,0,7,1,13,41
"5196","36-24199","M",21,"right",1,"desktop",39,0,0,7,1,15,83
"5197","36-242","M",23,"right",0,"desktop",39,0,0,6,1,11,52
"5198","36-2420","F",19,"right",0,"laptop",36,0,0,5,1,10,38
"5199","36-24201","F",13,"right",1,"laptop",24,1,0,1,1,6,44
"5200","36-24204","F",16,"right",1,"desktop",36,0,0,7,1,6,54
"5201","36-24208","F",16,"left",1,"laptop",34,0,0,5,1,10,31
"5202","36-24210","F",47,"right",1,"laptop",33,0,0,5,1,16,45
"5203","36-24212","F",49,"right",1,"desktop",36,0,0,9,1,18,48
"5204","36-24214","M",16,"right",1,"laptop",40,0,4,6,1,14,38
"5205","36-24219","F",44,"right",1,"desktop",38,0,0,8,1,14,54
"5206","36-2422","F",26,"left",1,"desktop",36,0,0,7,1,13,41
"5207","36-24220","F",50,"right",1,"desktop",36,0,0,4,1,14,45
"5208","36-24225","M",23,"right",1,"laptop",36,0,0,8,1,16,52
"5209","36-24231","F",22,"right",0,"laptop",31,0,0,7,1,10,40
"5210","36-24234","M",17,"left",1,"desktop",35,0,0,4,1,15,51
"5211","36-24235","F",15,"right",1,"laptop",29,0,0,8,1,14,49
"5212","36-24236","F",31,"right",1,"laptop",32,0,0,5,1,16,46
"5213","36-24239","M",17,"right",1,"laptop",37,0,0,5,1,4,44
"5214","36-2424","F",16,"right",1,"laptop",38,0,0,6,1,6,40
"5215","36-24241","F",27,"right",1,"laptop",36,0,0,6,1,11,48
"5216","36-24246","M",40,"right",1,"desktop",32,0,0,9,1,7,33
"5217","36-2425","M",27,"right",1,"desktop",38,0,0,6,1,17,56
"5218","36-24250","M",27,"right",1,"desktop",37,0,0,9,1,14,46
"5219","36-24252","M",18,"right",1,"laptop",32,0,0,5,1,14,66
"5220","36-24253","M",17,"right",1,"laptop",38,0,0,4,1,10,62
"5221","36-24259","F",23,"right",1,"laptop",32,0,0,4,1,11,51
"5222","36-24267","F",33,"right",0,"desktop",35,0,1,4,1,14,38
"5223","36-24271","F",24,"right",0,"laptop",40,0,0,5,1,7,44
"5224","36-24272","M",50,"right",0,"desktop",33,0,0,6,1,6,34
"5225","36-24274","F",55,"right",0,"desktop",35,0,0,7,1,15,42
"5226","36-24277","F",24,"right",1,"laptop",35,0,0,6,1,13,40
"5227","36-24278","F",36,"right",1,"laptop",35,1,0,7,1,20,57
"5228","36-24284","F",19,"right",1,"laptop",32,1,0,7,1,13,46
"5229","36-24286","F",50,"right",1,"desktop",36,0,0,8,1,18,42
"5230","36-24288","F",18,"right",1,"laptop",35,0,0,5,1,13,48
"5231","36-24289","F",38,"right",1,"desktop",29,0,0,8,1,17,46
"5232","36-24291","F",58,"right",1,"desktop",34,0,0,9,1,14,33
"5233","36-24294","F",36,"left",1,"laptop",39,0,0,10,1,16,65
"5234","36-24295","F",38,"right",1,"desktop",29,0,0,7,1,12,49
"5235","36-24297","F",31,"right",1,"laptop",38,0,0,7,1,19,47
"5236","36-24298","F",43,"right",1,"laptop",34,0,0,8,1,17,47
"5237","36-243","F",25,"right",1,"laptop",40,0,0,9,1,8,49
"5238","36-24302","F",49,"right",1,"desktop",32,0,0,6,1,18,39
"5239","36-24305","M",26,"right",1,"desktop",29,0,0,6,1,12,42
"5240","36-24309","F",52,"left",1,"desktop",35,0,0,6,1,13,40
"5241","36-24310","F",21,"left",0,"desktop",35,0,0,5,1,11,50
"5242","36-24313","F",24,"right",0,"laptop",42,0,0,9,1,14,59
"5243","36-24315","F",24,"right",1,"laptop",38,0,0,6,1,13,52
"5244","36-24319","M",19,"both",0,"desktop",21,3,0,6,1,9,28
"5245","36-24320","M",24,"right",0,"desktop",32,0,0,8,1,9,39
"5246","36-24322","M",22,"right",0,"desktop",36,0,0,11,1,11,83
"5247","36-24334","F",28,"right",1,"desktop",32,0,0,5,1,13,41
"5248","36-24338","F",23,"right",1,"laptop",37,0,0,8,1,11,60
"5249","36-24339","M",26,"right",1,"laptop",36,0,0,2,1,12,41
"5250","36-2434","F",17,"right",1,"laptop",31,0,0,5,1,8,50
"5251","36-24340","M",19,"right",0,"laptop",32,0,1,7,1,10,41
"5252","36-24345","M",21,"right",1,"laptop",32,0,0,1,1,7,51
"5253","36-24346","F",17,"right",1,"desktop",32,0,0,7,1,8,59
"5254","36-24349","F",16,"both",1,"desktop",26,4,0,4,1,3,38
"5255","36-2435","M",27,"right",0,"laptop",39,0,0,5,1,7,43
"5256","36-24350","M",17,"right",1,"desktop",28,0,0,4,1,6,34
"5257","36-24351","M",18,"right",1,"desktop",31,0,0,7,1,8,43
"5258","36-24352","M",17,"right",1,"desktop",25,17,0,6,1,7,46
"5259","36-24353","F",16,"right",1,"desktop",23,0,0,5,1,9,35
"5260","36-24356","F",16,"right",1,"desktop",27,1,0,5,1,14,37
"5261","36-24358","M",17,"right",1,"desktop",18,7,1,4,1,7,50
"5262","36-24364","F",17,"left",1,"desktop",23,4,1,6,1,12,40
"5263","36-24366","M",16,"right",0,"laptop",31,0,0,5,1,4,54
"5264","36-24368","F",49,"right",1,"laptop",31,0,0,6,1,14,50
"5265","36-2437","F",15,"right",1,"laptop",37,0,0,6,1,9,58
"5266","36-24373","F",46,"left",0,"laptop",35,0,0,4,1,11,32
"5267","36-24374","F",17,"right",1,"desktop",35,0,0,7,1,14,55
"5268","36-24375","M",100,"left",1,"desktop",34,0,0,3,1,4,36
"5269","36-24377","F",38,"right",1,"desktop",36,0,0,5,1,19,49
"5270","36-24378","F",16,"right",1,"desktop",32,0,0,7,1,18,54
"5271","36-24379","F",39,"right",1,"desktop",40,0,0,11,1,18,54
"5272","36-2438","M",13,"both",1,"desktop",32,0,0,4,1,9,41
"5273","36-24382","F",29,"right",0,"laptop",26,0,0,4,1,8,33
"5274","36-24383","F",32,"right",1,"laptop",39,0,0,4,1,17,51
"5275","36-24386","M",48,"left",1,"laptop",33,0,0,4,1,10,35
"5276","36-24388","F",48,"right",1,"desktop",29,2,0,6,1,15,32
"5277","36-24389","F",29,"right",1,"laptop",30,0,0,9,1,17,49
"5278","36-24391","F",47,"right",1,"laptop",30,0,0,8,1,19,41
"5279","36-24393","F",34,"right",1,"desktop",34,0,0,9,1,14,49
"5280","36-24394","F",26,"right",1,"laptop",37,0,1,6,1,13,51
"5281","36-24406","M",46,"right",0,"laptop",34,0,0,6,1,10,42
"5282","36-2441","M",21,"right",1,"laptop",40,0,0,6,1,12,57
"5283","36-24410","F",28,"right",0,"desktop",30,0,0,4,1,15,46
"5284","36-24412","M",11,"right",1,"desktop",24,9,0,5,1,11,44
"5285","36-24414","M",66,"right",1,"desktop",38,0,0,5,1,17,43
"5286","36-24415","F",61,"right",1,"desktop",39,0,0,8,1,18,49
"5287","36-24417","F",50,"right",1,"laptop",32,0,0,6,1,11,44
"5288","36-24418","F",15,"right",1,"laptop",24,0,0,5,1,6,54
"5289","36-2442","M",17,"right",1,"laptop",33,1,1,9,1,11,42
"5290","36-24422","F",11,"right",1,"laptop",31,4,0,8,1,3,37
"5291","36-24425","F",17,"right",1,"desktop",38,0,0,5,1,10,39
"5292","36-24427","F",57,"right",1,"laptop",40,0,0,8,1,19,46
"5293","36-24441","F",49,"right",1,"laptop",35,0,0,7,1,20,66
"5294","36-24444","F",30,"right",1,"desktop",29,2,0,9,1,13,36
"5295","36-24446","F",17,"right",0,"desktop",38,0,0,9,1,8,52
"5296","36-24448","M",19,"right",0,"laptop",38,0,0,6,1,15,57
"5297","36-24449","F",50,"right",1,"laptop",38,0,0,7,1,14,46
"5298","36-24455","M",25,"right",0,"laptop",33,0,0,5,1,9,42
"5299","36-24458","M",20,"right",0,"desktop",34,0,0,5,1,14,52
"5300","36-24463","M",27,"right",1,"desktop",33,0,0,6,1,14,58
"5301","36-24467","F",29,"right",1,"desktop",35,1,0,11,1,7,74
"5302","36-24469","M",29,"right",1,"laptop",31,0,0,4,1,18,54
"5303","36-24479","F",38,"right",1,"desktop",36,0,0,6,1,16,50
